"weight";"lat";"lon"
4369;43.4138889;-71.9855556
8931;43.0827778;-70.9355556
6593;43.3652778;-72.1738889
4513;42.8694444;-71.035
4721;42.9725;-70.8302778
5049;43.4330556;-71.5927778
4655;43.6852778;-71.1172222
12676;42.7344444;-71.325
7461;43.1466667;-71.4580556
6021;42.8705556;-71.9522222
4515;43.3058333;-71.3247222
7885;42.8363889;-71.0952778
6236;43.7569444;-71.6886111
20954;43.0716667;-70.7630556
10241;43.0361111;-71.1838889
6049;42.7511111;-72.0102778
30317;43.3044444;-70.9761111
5277;43.0133333;-70.7713889
29549;42.7883333;-71.2013889
5827;42.9286111;-71.1875
8679;42.8947222;-70.8716667
11897;43.2616667;-70.8658333
6949;43.0238889;-70.9141667
7224;42.8697222;-72.2822222
4705;43.5680556;-71.0305556
8583;43.0947222;-71.7311111
13091;42.8005556;-71.3047222
6715;43.5838889;-71.2077778
16507;40.2202778;-74.0125
40554;39.3641667;-74.4233333
9069;39.8908333;-75.0733333
18664;40.5802778;-74.2855556
59878;40.6686111;-74.1147222
10899;39.9388889;-74.1933333
36878;40.7936111;-74.1505556
11234;39.8675;-75.095
26120;40.9275;-73.9977778
14179;40.6833333;-74.4430556
49120;40.8066667;-74.1858333
10102;40.5683333;-74.5388889
22945;39.4272222;-75.2344444
12670;39.41;-74.365
9847;40.0711111;-74.8652778
80412;39.9258333;-75.12
21944;40.5772222;-74.2286111
12457;40.8516667;-74.2294444
70475;39.9347222;-75.0311111
14646;39.9966667;-74.9930556
14628;40.6408333;-74.3111111
22801;40.8213889;-73.9880556
80245;40.8583333;-74.1641667
14125;39.9180556;-75.0716667
17669;40.5744444;-74.3025
22627;40.6583333;-74.3
18717;40.8838889;-74.5625
17505;40.9405556;-73.9972222
48495;40.4277778;-74.4163889
12194;40.82;-74.3652778
68390;40.7672222;-74.2052778
14185;40.2961111;-74.0513889
9875;40.8269444;-73.9761111
102548;40.5186111;-74.4125
123913;40.6638889;-74.2111111
18973;40.9038889;-74.1188889
26012;40.8927778;-73.9730556
36559;40.2697222;-74.8002778
31503;40.9402778;-74.1322222
13446;40.8125;-73.9994444
13534;40.7877778;-74.3886111
15391;40.5291667;-74.3163889
6868;40.0297222;-74.6188889
37839;40.8508333;-73.9705556
11445;41.0166667;-74.2061111
11558;40.26;-74.2741667
29614;40.8813889;-74.1136111
19166;39.7027778;-75.1122222
11459;40.9627778;-74.1333333
11377;39.8916667;-75.1166667
11086;40.7919444;-74.0041667
43716;40.8858333;-74.0438889
8264;40.8538889;-74.8294444
11568;39.8913889;-75.0380556
13261;39.6363889;-74.8027778
14094;40.7463889;-74.1566667
11608;40.8580556;-74.0811111
18413;40.9491667;-74.1541667
14275;40.4958333;-74.4247222
10075;41.0025;-74.0408333
22155;40.7011111;-74.2305556
39738;40.7438889;-74.0327778
16267;40.9327778;-74.6597222
61323;40.7322222;-74.2352778
17019;40.5752778;-74.3227778
237681;40.7280556;-74.0780556
10631;40.4416667;-74.1302778
39234;40.7683333;-74.1458333
9536;41.0016667;-74.3675
42120;40.0977778;-74.2180556
10845;40.9241667;-74.3025
39878;40.6219444;-74.245
17320;39.8241667;-74.9980556
10688;40.8688889;-74.2086111
10790;40.8527778;-74.0425
27853;40.7958333;-74.3152778
24278;40.8822222;-74.0836111
31524;40.3041667;-73.9927778
19996;40.8119444;-74.1247222
15299;40.7597222;-74.4175
10357;40.5408333;-74.5880556
19077;39.9525;-74.9927778
25008;40.7738889;-74.2738889
10307;39.8911111;-74.9222222
9460;40.9025;-74.0622222
13467;40.5430556;-74.3636111
14084;40.5725;-74.4930556
20386;40.7394444;-74.3044444
27390;39.4019444;-75.0397222
39701;40.8258333;-74.2094444
18886;40.7966667;-74.4819444
10804;39.9927778;-74.7880556
50633;40.4861111;-74.4522222
16326;40.935;-74.0194444
11935;40.6983333;-74.4019444
280123;40.7355556;-74.1727778
15205;40.7883333;-74.1336111
63484;40.8041667;-74.0125
20991;40.63;-74.4277778
27572;40.8222222;-74.1602778
14318;41.0130556;-74.2647222
15637;39.2775;-74.575
23233;40.4147222;-74.3658333
34457;40.7705556;-74.2330556
18513;40.8480556;-73.9980556
26947;40.9444444;-74.0758333
68845;40.8566667;-74.1288889
151205;40.9166667;-74.1722222
36332;39.9561111;-75.0583333
11438;39.6533333;-75.5169444
49107;40.5066667;-74.2658333
15091;40.6936111;-75.1905556
11306;39.7841667;-74.9925
9257;39.7327778;-75.1319444
47795;40.6336111;-74.4077778
19039;39.3897222;-74.5244444
20156;40.0830556;-74.0686111
11405;41.0052778;-74.2911111
12945;40.3486111;-74.6594444
26713;40.6080556;-74.2780556
14520;41.0572222;-74.1413889
11730;40.3469444;-74.0647222
10932;40.8341667;-74.0091667
12704;40.8569444;-74.0219444
24738;40.9791667;-74.1169444
12862;41.1133333;-74.2458333
10970;40.9286111;-74.0402778
21337;40.6641667;-74.2636111
13231;40.6644444;-74.2647222
17952;40.8263889;-74.1072222
13130;40.8988889;-74.0930556
42890;40.4591667;-74.3613889
23584;40.6552778;-74.3902778
15534;40.7894444;-74.0569444
11698;39.3175;-74.595
23584;40.4975;-74.4888889
12308;40.5741667;-74.6102778
17295;40.7488889;-74.2616667
23373;40.5791667;-74.4119444
16480;40.4463889;-74.3863889
14976;40.7230556;-74.3111111
21219;40.7413889;-74.36
40078;40.8975;-74.0163889
14335;40.9252778;-73.9633333
16549;40.3041667;-74.1008333
119088;39.9536111;-74.1983333
10078;40.905;-74.2102778
84833;40.2169444;-74.7433333
56771;40.6975;-74.2636111
66121;40.7794444;-74.0241667
12699;39.3402778;-74.4777778
13545;40.8297222;-74.2405556
58122;39.4861111;-75.0261111
9608;41.0105556;-74.1183333
11469;40.8530556;-74.1141667
10512;41.0380556;-74.2944444
57915;40.9252778;-74.2769444
14104;40.7694444;-74.0208333
11672;40.8408333;-74.3022222
13219;40.2419444;-74.3016667
26968;41.1311111;-74.3677778
46010;40.7877778;-74.0147222
48131;40.7986111;-74.2394444
11380;40.8897222;-74.1952778
29940;40.6588889;-74.3477778
11002;40.9911111;-74.0330556
12310;39.6861111;-74.9955556
31668;40.0277778;-74.8694444
18794;40.5575;-74.285
10462;39.8380556;-75.1530556
17124;41.0094444;-74.1733333
36058;32.8994444;-105.9597222
487378;35.0844444;-106.6505556
10500;32.8422222;-104.4027778
7001;36.8222222;-107.9922222
6893;34.6627778;-106.7758333
7159;35.3;-106.5505556
7469;36.7111111;-107.9838889
25302;32.4205556;-104.2283333
33163;34.4047222;-103.2047222
7678;35.2377778;-106.6061111
14748;32.2686111;-107.7580556
9729;35.9911111;-106.08
43278;36.7280556;-108.2180556
19454;35.5280556;-108.7419444
9067;35.1472222;-107.8508333
28013;32.7025;-103.1355556
80184;32.3122222;-106.7777778
14044;35.5938889;-105.2233333
11761;35.8880556;-106.3063889
12115;34.8061111;-106.7327778
5184;35.1619444;-106.6422222
9417;32.9438889;-103.3480556
11305;35.1733333;-106.6227778
11035;34.1861111;-103.3338889
7073;36.9033333;-104.4386111
64090;35.2333333;-106.6638889
44069;33.3941667;-104.5225
8757;33.3316667;-105.6725
69205;35.6869444;-105.9372222
9745;32.77;-108.2797222
8668;34.0583333;-106.8908333
39508;35.01;-106.6775
14251;31.7963889;-106.5794444
5197;36.4072222;-105.5725
7121;33.1283333;-107.2522222
5313;35.1716667;-103.7244444
93794;42.6525;-73.7566667
9566;40.6788889;-73.4175
17735;42.9386111;-74.1886111
12640;41.6958333;-73.8972222
27873;42.9316667;-76.5663889
12839;40.6955556;-73.3261111
23622;40.6563889;-73.6097222
15831;42.9980556;-78.1877778
24969;40.725;-73.2458333
18644;41.5047222;-73.97
16313;40.6686111;-73.5275
16791;40.7441667;-73.4825
45480;42.0986111;-75.9183333
9944;40.7691667;-73.1155556
58107;40.7811111;-73.2466667
35844;43.1475;-77.5508333
279557;42.8863889;-78.8786111
11655;42.8741667;-77.2883333
27338;40.8583333;-73.1
34907;40.7905556;-73.2022222
77387;42.9033333;-78.755
15183;42.7741667;-73.7005556
36195;40.8427778;-73.2933333
22309;40.6813889;-73.4002778
37150;40.8686111;-73.0019444
10451;42.1427778;-77.055
18017;42.6011111;-76.1808333
27853;40.7616667;-73.3297222
15892;42.9038889;-78.6925
25902;40.8047222;-73.3366667
11249;41.0144444;-73.8730556
12451;42.4794444;-79.3341667
13854;40.7319444;-73.1861111
19418;40.6733333;-73.4369444
37427;40.7138889;-73.5594444
20887;40.8766667;-73.325
20961;40.7669444;-72.9966667
10268;40.6419444;-73.67
18431;40.8883333;-73.8286111
30026;42.0897222;-76.8080556
34479;40.7008333;-73.7133333
10830;40.8452778;-73.3355556
12802;42.0983333;-76.0497222
11219;42.1127778;-76.0213889
10086;43.0472222;-76.2388889
17142;40.8311111;-73.03
15702;40.7236111;-73.7052778
29658;40.7072222;-73.6763889
10440;42.44;-79.3319444
43447;40.6575;-73.5836111
11513;43.3227778;-76.4175
21887;40.7266667;-73.6347222
13429;42.8688889;-76.9780556
26717;40.8622222;-73.6341667
14169;43.3094444;-73.6444444
15120;43.0527778;-74.3441667
9628;40.8005556;-73.7288889
14048;43.2097222;-77.6933333
9656;42.7158333;-78.8297222
25643;40.9688889;-73.7130556
9868;41.0188889;-73.7986111
20108;40.8255556;-73.2030556
10114;41.1975;-73.965
52837;40.7061111;-73.6191667
41453;40.7683333;-73.5255556
28407;40.8122222;-73.0788889
17914;40.8152778;-73.0455556
18334;40.8680556;-73.4261111
30484;40.8533333;-73.4119444
51958;43.2133333;-77.58
21232;40.7297222;-73.2108333
31159;42.4405556;-76.4969444
30077;42.0969444;-79.2355556
12898;40.7919444;-73.5402778
15006;42.1155556;-75.9591667
15603;42.9658333;-78.8702778
15313;40.8861111;-73.2577778
23174;41.9269444;-73.9977778
19382;41.3419444;-74.1683333
18293;42.8255556;-78.8236111
10715;40.8527778;-73.1155556
19884;40.835;-73.1316667
11846;42.9005556;-78.6705556
52548;40.7258333;-73.5147222
29081;40.6866667;-73.3738889
21191;43.1705556;-78.6905556
35203;40.5883333;-73.6583333
19626;40.6547222;-73.6722222
18153;40.9486111;-73.7330556
22776;40.6805556;-73.4747222
17313;40.6802778;-73.4555556
10892;44.9280556;-74.8922222
16155;40.8019444;-72.8413889
12086;40.7666667;-72.8525
22152;40.8175;-73.0005556
15428;40.7933333;-73.4155556
22457;40.6627778;-73.5519444
26096;41.4458333;-74.4233333
19006;40.7491667;-73.6411111
14638;41.1111111;-74.0688889
10019;41.2041667;-73.7275
68137;40.9125;-73.8375
17973;41.0886111;-74.0138889
12546;40.8519444;-73.1544444
14907;40.7588889;-73.57
33942;41.1475;-73.9897222
9477;40.735;-73.6883333
72786;40.9113889;-73.7827778
8107916;40.7141667;-74.0063889
9365;43.0466667;-77.0955556
28476;41.5033333;-74.0108333
53054;43.0944444;-79.0569444
17890;40.6975;-73.4255556
17642;40.7163889;-73.3222222
16023;40.7361111;-73.2630556
20097;40.6913889;-73.5338889
12282;40.7141667;-73.3819444
18903;40.7008333;-73.4625
11628;40.6911111;-73.5636111
14514;40.7430556;-73.6936111
31825;43.0386111;-78.8644444
16266;40.685;-73.7022222
12005;40.6933333;-73.5080556
32622;40.6386111;-73.6405556
11455;44.6941667;-75.4866667
14823;42.0775;-78.43
10945;43.0925;-75.6516667
12328;42.4527778;-75.0641667
24376;41.1627778;-73.8619444
18434;43.4552778;-76.5108333
12030;40.7655556;-73.0155556
15544;41.0588889;-74.0222222
24117;41.29;-73.9208333
25174;40.7763889;-73.4677778
19229;44.6994444;-73.4533333
27990;41.0016667;-73.6661111
9159;41.375;-74.6930556
15016;40.8255556;-73.6986111
9666;44.6697222;-74.9816667
30345;41.7002778;-73.9213889
14120;40.8938889;-72.8963889
211354;43.1547222;-77.6158333
34074;43.2127778;-75.4561111
19705;40.8152778;-73.1127778
16129;40.6786111;-73.5894444
20060;42.7869444;-73.9713889
15056;40.9805556;-73.6841667
9620;41.0191667;-73.6838889
13436;40.8788889;-73.1572222
27989;43.0830556;-73.785
16691;40.7358333;-73.0825
17920;41.005;-73.785
60280;42.8141667;-73.94
15758;40.6658333;-73.4886111
22300;40.8663889;-73.0361111
26431;40.8013889;-72.8680556
9286;41.0855556;-73.8588889
27300;40.8558333;-73.2011111
14798;40.7205556;-73.4405556
9317;40.8236111;-73.3991667
25469;41.1130556;-74.0441667
13620;40.9255556;-73.1413889
12234;41.2294444;-73.9875
10972;41.1147222;-74.15
18204;40.8261111;-73.5025
141830;43.0480556;-76.1477778
11460;41.0761111;-73.8591667
10656;40.9088889;-73.0655556
15401;43.0202778;-78.8805556
48232;42.7283333;-73.6922222
24201;40.7002778;-73.5933333
58590;43.1008333;-75.2330556
35934;40.6641667;-73.7088889
19014;40.6836111;-73.5105556
28055;43.9747222;-75.9111111
9967;42.73;-73.7016667
43606;40.7180556;-73.3547222
10356;41.2094444;-73.9858333
19064;40.7047222;-73.6505556
28911;40.7061111;-73.3066667
44712;42.85;-78.8
14198;40.7555556;-73.5880556
57260;41.0338889;-73.7633333
16740;40.6319444;-73.7130556
197818;40.9311111;-73.8991667
15281;35.35;-80.2002778
30873;35.7325;-78.8505556
9332;35.9144444;-79.9722222
23443;35.7077778;-79.8138889
68795;35.6008333;-82.5541667
12921;36.2166667;-81.6747222
46921;36.0955556;-79.4380556
16626;35.91;-79.0755556
103945;35.7913889;-78.7813889
47529;35.9130556;-79.0561111
598351;35.2269444;-80.8433333
13177;35.6505556;-78.4566667
16319;36.0213889;-80.3822222
60592;35.4086111;-80.5797222
21284;35.4866667;-80.8602778
10015;35.3061111;-78.6091667
204734;35.9938889;-78.8988889
15440;36.4883333;-79.7669444
18015;36.2944444;-76.2513889
124775;35.0525;-78.8786111
12127;35.5841667;-78.8002778
21959;35.7111111;-78.6144444
67869;35.2619444;-81.1875
38243;35.3847222;-77.9930556
13470;36.0688889;-79.4008333
231769;36.0725;-79.7922222
70757;35.6125;-77.3666667
22044;34.8788889;-76.9016667
16134;36.3294444;-78.3994444
11678;35.3186111;-82.4611111
40334;35.7330556;-81.3413889
94281;35.9555556;-80.0055556
14816;35.6511111;-78.8338889
12232;34.9702778;-78.9455556
40342;35.4105556;-80.8430556
15226;35.0766667;-80.6694444
68015;34.7538889;-77.4305556
38748;35.4872222;-80.6219444
21007;36.1197222;-80.0738889
10638;35.245;-81.3413889
22475;35.2625;-77.5819444
15268;34.7738889;-79.4630556
17806;35.9138889;-81.5391667
9577;36.0969444;-80.4194444
20784;35.8238889;-80.2536111
10279;35.4736111;-81.2547222
21314;34.6180556;-79.0088889
23716;35.1166667;-80.7238889
15772;35.1794444;-80.6475
29681;34.9852778;-80.5497222
20223;35.5847222;-80.8102778
17191;35.7452778;-81.685
9512;35.2980556;-81.0161111
23623;35.1083333;-77.0444444
12759;35.6697222;-81.2216667
11523;35.1952778;-79.4697222
12932;34.7158333;-77.3205556
338759;35.7719444;-78.6388889
14768;36.3547222;-79.6647222
16299;36.4613889;-77.6544444
9053;34.9391667;-79.7741667
55997;35.9380556;-77.7908333
26693;35.6708333;-80.4744444
23473;35.4797222;-79.1805556
23235;35.2922222;-81.5358333
11208;35.5083333;-78.3397222
11640;35.1738889;-79.3925
24709;35.7825;-80.8875
10601;35.8966667;-77.5361111
30857;35.8825;-80.0822222
18832;35.9797222;-78.51
9644;35.5463889;-77.0525
9463;35.4886111;-82.9888889
92424;34.2255556;-77.945
46748;35.7211111;-77.9158333
193300;36.0997222;-80.2444444
56706;46.8083333;-100.7833333
6811;48.1127778;-98.8647222
15576;46.8791667;-102.7891667
92103;46.8772222;-96.7894444
4148;48.4122222;-97.4102778
48426;47.9252778;-97.0325
15081;46.9105556;-98.7080556
16809;46.8266667;-100.8891667
34885;48.2325;-101.2958333
6193;46.9233333;-98.0027778
8395;46.2652778;-96.6055556
17590;46.875;-96.9
11971;48.1333333;-103.6333333
208414;41.0813889;-81.5191667
22676;40.9152778;-81.1061111
11745;41.3977778;-82.2225
21827;40.8686111;-82.3183333
20027;41.865;-80.79
23180;39.3291667;-82.1013889
14549;41.3175;-81.3455556
30969;41.1016667;-80.7647222
15724;41.4516667;-82.0355556
21004;41.5052778;-82.0283333
27099;41.0127778;-81.6052778
15461;41.4847222;-81.9222222
11699;41.4644444;-81.5088889
40788;39.7091667;-84.0633333
13466;41.3930556;-81.5366667
11013;41.4169444;-81.5275
12958;40.3611111;-83.7597222
18108;41.3661111;-81.8544444
12244;39.9688889;-82.9377778
9172;39.905;-82.8644444
11744;39.2319444;-84.3783333
36216;41.0241667;-80.6630556
29215;41.3747222;-83.6513889
13427;41.3197222;-81.6269444
17374;41.3138889;-81.6852778
20232;41.3983333;-81.8047222
11037;41.4397222;-81.7355556
34790;41.2380556;-81.8419444
12768;40.8083333;-82.9755556
11699;40.0311111;-81.5886111
8755;41.0783333;-80.5994444
78160;40.7988889;-81.3786111
10282;40.5488889;-84.5702778
23222;39.6283333;-84.1594444
22180;39.3330556;-82.9825
306382;39.1619444;-84.4569444
13259;39.6005556;-82.9461111
13133;39.8630556;-84.3605556
449514;41.4994444;-81.6955556
47726;41.52;-81.5563889
736836;39.9611111;-82.9988889
13064;41.9475;-80.5544444
11687;40.2719444;-81.8597222
51824;41.1338889;-81.4847222
159134;39.7588889;-84.1916667
15926;41.2844444;-84.3558333
31457;40.2986111;-83.0680556
12450;40.5205556;-81.4741667
35237;40.0991667;-83.1141667
25513;41.5330556;-81.5791667
12201;40.6186111;-80.5775
19747;41.6538889;-81.4505556
55873;41.3683333;-82.1077778
12593;39.8775;-84.3022222
50123;41.5930556;-81.5269444
32586;39.8208333;-84.0194444
43121;39.3458333;-84.5605556
16709;41.4413889;-81.8644444
40354;41.0441667;-83.65
13545;39.2002778;-84.5205556
18106;39.2902778;-84.5041667
13673;41.1569444;-83.4169444
12596;39.5588889;-84.3041667
17280;41.3502778;-83.1219444
33127;40.0191667;-82.8794444
11349;40.7336111;-82.79
29218;41.4169444;-81.6061111
10456;41.1538889;-80.7016667
23894;40.9458333;-81.4833333
13250;40.1027778;-84.6330556
30035;39.8813889;-83.0930556
61445;39.3994444;-84.5613889
26893;40.0333333;-83.1583333
38391;39.8438889;-84.1247222
23368;41.24;-81.4408333
11209;38.5366667;-82.6830556
28387;41.1536111;-81.3580556
55880;39.6894444;-84.1688889
52756;41.4819444;-81.7983333
35883;39.7136111;-82.5994444
20345;39.4352778;-84.2030556
39906;40.7425;-84.1052778
9173;39.9547222;-83.1308333
67920;41.4527778;-82.1825
9235;40.8372222;-81.2597222
10993;39.2688889;-84.2638889
14558;41.52;-81.4888889
10606;41.3136111;-81.5086111
50310;40.7583333;-82.5155556
24961;41.4152778;-81.5661111
13795;39.4152778;-81.455
37482;40.5886111;-83.1286111
16396;40.2363889;-83.3672222
30988;39.36;-84.31
31526;40.7966667;-81.5216667
14441;41.5627778;-83.6538889
18567;41.5191667;-81.4580556
27358;41.1383333;-81.8638889
49726;41.6661111;-81.3397222
20031;39.6427778;-84.2866667
15681;41.3613889;-81.8130556
52834;39.515;-84.3983333
9431;39.2280556;-84.3541667
16965;40.3933333;-82.4858333
9198;41.3922222;-84.1252778
17472;40.4897222;-81.4458333
46812;40.0580556;-82.4013889
19902;41.1827778;-80.7655556
16886;40.8758333;-81.4025
9361;39.2183333;-84.5508333
32958;41.4155556;-81.9236111
25851;41.3894444;-82.0191667
28920;41.3136111;-81.7247222
10786;39.2463889;-84.5836111
11733;41.0291667;-81.6383333
16396;41.2425;-82.6158333
20288;39.1555556;-84.4597222
19408;41.6436111;-83.4869444
20875;39.5069444;-84.7452778
17251;41.7244444;-81.2458333
82565;41.4047222;-81.7230556
20886;41.39;-81.7597222
13888;39.9955556;-82.6744444
16793;41.5569444;-83.6272222
15408;39.8841667;-82.7536111
20731;40.1447222;-84.2425
8899;41.0072222;-81.5272222
19083;38.7316667;-82.9977778
11327;41.1575;-81.2422222
10317;39.2236111;-84.4422222
33237;39.9547222;-82.8122222
10753;41.5527778;-81.5102778
22518;39.7797222;-84.1241667
19774;41.4755556;-81.8394444
11779;40.9008333;-80.8569444
26428;41.4488889;-82.7080556
12046;41.3952778;-81.6763889
27755;41.4738889;-81.5372222
13250;39.2680556;-84.4133333
9139;41.4875;-82.1016667
9482;40.8813889;-82.6619444
20161;40.2841667;-84.1555556
22451;41.3897222;-81.4413889
22350;41.5230556;-81.5186111
16947;39.5522222;-84.2333333
9785;39.2869444;-84.4852778
64325;39.9241667;-83.8088889
19312;40.3697222;-80.6341667
35349;41.1594444;-81.4405556
15787;41.2391667;-81.3461111
44863;41.3144444;-81.8358333
11079;41.0525;-80.6080556
19141;41.7188889;-83.7130556
17537;41.1013889;-81.4419444
17013;41.1144444;-83.1780556
9380;39.9583333;-84.1722222
306974;41.6638889;-83.5552778
11000;39.4808333;-84.4577778
27197;39.7972222;-84.3113889
22336;40.0394444;-84.2033333
17352;41.3125;-81.4402778
13374;41.4977778;-81.5375
31474;39.9944444;-83.0625
11657;40.1083333;-83.7525
10457;40.8694444;-84.5841667
14478;39.8905556;-84.1988889
11006;41.4219444;-82.3647222
20187;41.0255556;-81.73
9524;40.5677778;-84.1936111
45475;41.2375;-80.8186111
14409;41.435;-81.5363889
13297;39.6722222;-84.2522222
34226;40.1261111;-82.9291667
31990;41.4552778;-81.9180556
13557;39.2130556;-84.5994444
18173;39.9666667;-82.8855556
13178;41.6052778;-81.4536111
22352;41.6397222;-81.4066667
13850;41.6330556;-81.4688889
12312;39.4452778;-83.8286111
25725;40.805;-81.9352778
13199;40.0930556;-83.0180556
23351;39.6847222;-83.9297222
77540;41.0997222;-80.6497222
24976;39.9402778;-82.0133333
16144;34.7744444;-96.6780556
20278;34.6380556;-99.3336111
23975;34.1741667;-97.1433333
34610;36.7472222;-95.9805556
19673;35.5186111;-97.6319444
18949;35.9419444;-95.8830556
85535;36.0525;-95.7905556
16772;35.0525;-97.9361111
10530;35.4975;-97.2686111
17258;36.3125;-95.6158333
8153;35.5155556;-98.9669444
22135;35.4419444;-97.4405556
21788;34.5022222;-97.9575
15483;33.9938889;-96.3705556
73915;35.6527778;-97.4777778
15643;35.5322222;-97.9547222
10522;35.4119444;-99.4038889
46138;36.3955556;-97.8780556
10277;35.8788889;-97.425
10509;36.6827778;-101.4811111
12921;36.0227778;-95.9680556
91752;34.6086111;-98.39
13336;36.8744444;-94.8772222
54958;35.4494444;-97.3963889
47475;35.3394444;-97.4863889
38696;35.7477778;-95.3694444
15612;35.3841667;-97.7241667
101742;35.2225;-97.4391667
532950;35.4675;-97.5161111
12482;35.6233333;-95.9602778
23923;36.2694444;-95.8544444
25273;36.7069444;-97.0852778
17826;36.1397222;-96.1086111
19825;35.9986111;-96.1138889
29721;35.3272222;-96.925
42757;36.1155556;-97.0580556
16146;35.9152778;-94.9697222
9979;35.5608333;-97.5511111
382005;36.1538889;-95.9925
9594;35.5225;-97.6186111
9262;35.5261111;-98.7072222
11748;36.4336111;-99.39
21196;35.5066667;-97.7622222
44757;44.6366667;-123.1047222
44915;45.4944444;-122.8658333
19716;42.2069444;-121.7361111
20888;42.1947222;-122.7083333
9535;46.1880556;-123.83
9539;44.775;-117.8333333
82648;45.4872222;-122.8025
65756;44.0583333;-121.3141667
15459;45.2630556;-122.6913889
8625;45.505;-122.7972222
13975;45.525;-122.8097222
16270;42.3761111;-122.9152778
15394;43.3666667;-124.2166667
10589;45.52;-123.0586111
50701;44.5647222;-123.2608333
13852;44.9194444;-123.3158333
145208;44.0522222;-123.0855556
9445;45.5386111;-122.4327778
19427;45.52;-123.1094444
12249;45.3808333;-122.5936111
27191;42.4391667;-123.3272222
98851;45.4983333;-122.4302778
20021;44.9861111;-122.9816667
14951;45.8405556;-119.2883333
82320;45.5230556;-122.9886111
35537;44.9902778;-123.025
19203;42.225;-121.7805556
12288;45.3247222;-118.0866667
36597;45.4208333;-122.6694444
13487;44.5366667;-122.9058333
69638;42.3266667;-122.8744444
20759;45.4463889;-122.6380556
20790;45.3002778;-122.9719444
9515;44.6369444;-124.0522222
9620;43.4066667;-124.2230556
12674;45.4169444;-122.6388889
10969;44.0266667;-116.9619444
29984;45.3575;-122.6055556
16539;45.6722222;-118.7875
540513;45.5236111;-122.675
18807;44.2727778;-121.1727778
20430;43.2166667;-123.3405556
12082;45.8641667;-122.8052778
146922;44.9430556;-123.0338889
15157;45.3566667;-122.8388889
56032;44.0463889;-123.0208333
47068;45.4313889;-122.7702778
15205;45.5394444;-122.3861111
26476;45.3841667;-122.7627778
26067;45.3658333;-122.6111111
16134;45.3;-122.7725
22866;45.1438889;-122.8541667
11074;40.6366667;-80.2402778
105519;40.6083333;-75.4905556
46962;40.5186111;-78.395
12554;40.0066667;-75.2858333
26973;41.3358333;-75.9966667
18991;40.3380556;-79.9791667
9504;40.7519444;-80.3194444
10373;41.0544444;-76.2336111
32474;40.3275;-80.0397222
73710;40.6258333;-75.3708333
12943;41.0036111;-76.4552778
8611;41.9558333;-78.6441667
9866;40.3705556;-79.975
9854;40.1005556;-74.8522222
11058;39.9813889;-75.3569444
14569;40.8611111;-79.8955556
9309;41.5736111;-75.5022222
18204;40.2013889;-77.1891667
17884;39.9375;-77.6613889
36938;39.8494444;-75.3561111
11430;39.9830556;-75.8241667
12972;40.3005556;-76.81
10121;40.0336111;-76.5047222
9967;40.0872222;-74.9038889
10021;39.9183333;-75.2594444
8716;40.3958333;-80.0333333
29075;39.9469444;-75.2925
13563;41.4197222;-75.6327778
13108;40.1516667;-75.3369444
10828;40.9994444;-75.1816667
26192;40.6883333;-75.2211111
9334;40.6;-80.225
11907;40.1527778;-76.6030556
11206;40.5394444;-75.4972222
13182;40.1797222;-76.1791667
99801;42.1291667;-80.0852778
11737;40.5833333;-80.0880556
14781;40.6316667;-75.4736111
15309;40.3013889;-79.5391667
15036;39.8005556;-76.9833333
47840;40.2736111;-76.8847222
21961;40.9583333;-75.975
16784;41.2333333;-80.4488889
13172;40.2858333;-76.6505556
14597;40.1783333;-75.1288889
14357;40.6213889;-79.1527778
10185;40.3280556;-79.6155556
22357;40.3266667;-78.9222222
18489;40.0891667;-75.3963889
13067;41.2616667;-75.8972222
54735;40.0377778;-76.3058333
16094;40.2413889;-75.2841667
10736;39.9380556;-75.2722222
23581;40.3408333;-76.4116667
53117;40.155;-74.8291667
8777;41.1369444;-77.4472222
12476;40.5530556;-79.7575
13225;41.6413889;-80.1516667
32730;40.3552778;-80.0497222
11561;40.3922222;-79.9002778
10265;41.2052778;-76.0052778
24652;41.0036111;-80.3472222
14028;40.5697222;-79.765
30735;40.1213889;-75.3402778
10571;40.3797222;-79.8097222
9760;40.6861111;-75.4972222
10891;41.4338889;-79.7066667
1453268;39.9522222;-75.1641667
14660;40.1302778;-75.5152778
319494;40.4405556;-79.9961111
26550;40.5002778;-79.7497222
21720;40.2452778;-75.65
14631;40.6855556;-76.1958333
9607;40.285;-76.8316667
79799;40.3355556;-75.9272222
14026;41.4277778;-78.5611111
73206;41.4088889;-75.6627778
15415;41.2330556;-80.4936111
23363;39.9305556;-75.3205556
41835;40.7933333;-77.8602778
10084;40.8625;-76.7947222
9069;40.4236111;-79.8830556
11878;39.9;-79.7166667
9569;41.8438889;-79.1452778
14637;40.1738889;-80.2463889
9651;39.7558333;-77.5780556
17545;39.9605556;-75.6058333
21454;40.3633333;-79.8666667
14702;40.1294444;-75.3788889
40736;41.2458333;-75.8816667
18036;40.4416667;-79.8822222
29377;41.2411111;-77.0013889
16129;40.1438889;-75.1161111
9944;39.8722222;-75.3375
11469;39.9388889;-75.2558333
39587;39.9625;-76.7280556
5080;18.1647222;-66.7225
4040;18.3813889;-67.1886111
16074;18.4294444;-67.1544444
4576;18.2588889;-66.1033333
8947;18.1419444;-66.2663889
6136;18.2847222;-67.14
49189;18.4744444;-66.7161111
